,mean,sd
871,-1.0692868,0.92125535
872,-0.57269496,0.70877904
873,-0.8473018,1.1902283
874,-0.37322485,0.80272794
875,-1.3876303,0.8934166
876,-0.6952631,0.82028294
877,-0.11584156,0.7309017
878,-2.8325403,0.8862395
879,-0.06656714,0.79450965
880,-0.6426596,0.7330949
881,-0.4526751,0.6687467
882,-1.393977,0.8655251
883,-1.1188525,1.2742374
884,0.23235668,0.61424667
885,-2.1422498,0.77074695
886,-1.4253519,0.89684623
887,-0.34137443,0.84959465
888,-0.1116334,0.7152731
889,-0.7727718,0.87688786
890,-1.3556262,0.95535725
891,-0.4097384,0.74183255
892,-2.6904109,0.9065391
893,-1.2782197,0.97085524
894,-0.6358496,1.0238014
895,-1.1348832,0.80502033
896,-3.3462176,1.423694
897,-0.26356906,0.6897542
898,0.23562801,0.7181333
899,-1.4211948,0.9641539
900,-1.2248185,0.8667913
901,-0.025844345,0.7358983
902,-0.9376894,0.9243347
903,0.0042170407,0.8326352
904,-0.2782169,0.7887397
905,-0.8616856,1.0759763
906,-0.20803767,0.7277164
907,-0.36904556,0.68596536
908,-0.3454693,0.68020356
909,-1.6481079,1.3457808
910,-1.2674552,0.7973503
911,-0.9482536,0.86704695
912,-1.1857579,0.83979523
913,-0.18522996,0.6700703
914,0.06607864,0.75691926
915,-0.4265586,0.7481902
916,-1.0419667,1.2246011
917,-0.3568668,0.69701284
918,-0.59706,0.7381314
919,-0.41644615,0.8656607
920,-0.23985012,0.79847515
921,-0.63408357,0.8953571
922,-1.0444587,0.8679679
923,-0.11453171,0.5932574
924,-0.44809332,0.80954593
925,-0.15690532,0.7717048
926,0.13139582,0.6641699
927,-0.12987247,0.71537226
928,-1.0188687,0.8294241
929,0.18743996,0.78499204
930,0.18350255,0.727384
931,-0.42265058,0.7230105
932,0.37298015,0.8597305
933,-2.7856338,0.8695622
934,-0.4269528,0.8100648
935,0.2207579,0.63825995
936,-0.6574176,0.6806819
937,0.14573164,0.6604588
938,0.17361934,0.7031263
939,-0.40684432,0.8069936
940,-1.2354699,0.87737757
941,-0.14772588,0.8209216
942,-0.169589,0.7040723
943,0.15357164,0.98522896
944,-1.3031752,0.9648351
945,-0.96470565,0.81096846
946,-0.40969154,0.7394099
947,-2.8616302,0.8341386
