,mean,sd
818,0.010369168,0.95384145
819,0.058441013,0.29485857
820,-0.222959,0.50491774
821,-0.9477631,0.5472046
822,-0.08202423,0.26642197
823,-0.27083045,0.35872802
824,-0.7071087,0.45094132
825,-1.2761086,0.47550622
826,-0.7182239,0.40882564
827,-1.0016307,0.48192012
828,-0.02212537,0.4108981
829,-1.5091614,0.48584697
830,-0.67615163,0.490156
831,-0.42955968,0.426222
832,-0.66940874,0.56698436
833,-1.080055,0.4727136
834,-0.59989727,0.41944602
835,-1.1303157,0.5750763
836,-0.46225205,0.65206707
837,-1.031365,0.44404304
838,-1.226549,0.57666576
839,-1.1270337,0.49182552
840,-1.3536208,0.4244206
841,-0.6526198,0.5566043
842,-1.054567,0.53686607
843,-1.3094406,0.57296634
844,-1.1704596,0.44187737
845,-1.5584357,0.8878627
846,-1.0816199,0.4530119
847,-0.05796877,0.3420048
848,-1.290871,0.6000974
849,-0.30122063,0.38382185
850,-1.0719702,0.6064951
851,-0.7522269,0.45814732
852,-0.8275322,0.47642326
853,-0.624531,0.38308123
854,-0.65315115,0.4873494
855,-0.76747715,0.4164435
856,-0.119522266,0.328352
857,-0.55805707,0.63385886
858,-0.9472851,0.46267593
859,-1.5002872,0.5766176
860,-1.5226132,0.6519367
861,-0.53958195,0.54987687
862,-1.0272915,0.4398042
863,-0.66492605,0.4411317
864,-0.88403684,0.6054601
865,-0.6339483,0.39529508
866,-0.67289966,0.4652829
867,-1.2327477,0.49636707
868,-1.3170863,0.46323773
869,-1.1102918,0.49338758
870,-1.3229064,0.6275537
871,0.015273895,0.32249117
872,-0.14868848,0.6975597
873,-0.753186,0.612685
874,-0.74326116,0.6194796
875,-0.35771918,0.4006884
876,-0.32920426,0.42516953
877,-1.3461112,0.69199127
878,-0.8012247,0.46528462
879,-1.6856586,0.6831793
880,-1.3818145,0.55381995
881,-1.0360508,0.4720168
882,-0.47748274,0.33795172
883,-0.06265706,0.3716928
884,-0.40908512,0.40957722
885,-0.912853,0.5237693
886,-1.3810728,0.52239597
887,-1.2104231,0.49905807
888,-1.0583258,0.41378266
889,-0.9945532,0.43397358
890,-0.5659313,0.56677216
891,-0.18785426,0.48389614
892,-0.8473356,0.6718016
893,-0.3961116,0.4176804
894,-1.3594456,0.5093365
895,-1.2428348,0.48055512
896,-1.128841,0.51559806
897,-1.6683669,0.5091598
898,-1.384231,0.5530006
899,-0.63276166,0.42151472
900,-0.781947,0.43640408
901,-0.665663,0.46300146
902,-0.8439452,0.5311173
903,-0.15894598,0.49211052
904,-1.0786382,0.4293506
905,-0.9286566,0.43908378
906,-0.8913257,0.51446784
907,-0.6765518,0.35612187
908,-0.8150563,0.45528314
909,-0.16794756,0.46644956
910,-1.1091183,0.45089835
911,-0.9865111,0.49867442
912,-0.9117793,0.4898513
913,-0.45949447,0.5021229
914,-0.8791967,0.46075565
915,-0.8115504,0.41203842
916,-0.94819635,0.46267855
917,-1.1474591,0.5342114
918,-1.2869356,0.43113175
919,-0.7436066,0.5823544
920,-0.29200777,0.7379648
921,-0.38450736,0.31528172
922,-1.1087942,0.33261076
923,-0.58040446,0.4614257
924,-1.2648017,0.5202961
925,-1.2667185,0.58598727
926,-1.3555696,0.42354637
927,-0.3463406,0.31591073
928,-0.015380205,0.47657558
929,-0.91113704,0.3990935
930,-0.6571706,0.36746776
931,-0.8768185,0.51422036
932,-1.0266576,0.47586197
933,-0.9807668,0.39359182
934,-1.2810212,0.45356762
935,-0.43490088,0.31412932
936,-1.0017382,0.520168
937,-0.3687279,0.80792326
938,-0.9915529,0.54349697
939,-1.5022901,0.59380096
940,-1.4602817,0.40749863
